股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
300128,锦富技术,-1.82,3.23,3.28,3.16,3.25,-0.06,0.89,0.54,-17.92,115534,37070039.26,3.29,4196142781,4196142781,0.300128,深A,2024-06-14 15:34:51,2024-06-14
300888,稳健医疗,-1.83,27.42,27.87,26.79,27.87,-0.51,2.62,2.13,22.11,47488,129137230.37,27.93,16130986053,4979451600,0.300888,深A,2024-06-14 15:34:27,2024-06-14
688308,欧科亿,-1.83,21.5,21.85,21.03,21.85,-0.4,1.35,1.17,28.59,21427,45669599.0,21.9,3413806722,3413806722,1.688308,沪A,2024-06-14 16:12:00,2024-06-14
601019,XD山东出,-1.83,12.9,13.42,12.36,13.21,-0.24,1.44,3.14,31.95,300257,386272128.0,13.14,26921010000,26921010000,1.601019,沪A,2024-06-14 16:11:34,2024-06-14
002965,祥鑫科技,-1.83,32.2,32.88,31.49,32.88,-0.6,3.42,1.89,13.56,43305,137877945.16,32.8,6576580744,4075977044,0.002965,深A,2024-06-14 15:34:42,2024-06-14
688596,正帆科技,-1.83,36.96,37.88,36.8,37.64,-0.69,2.12,1.1,106.49,60839,226999341.0,37.65,10607470252,10607470252,1.688596,沪A,2024-06-14 16:11:44,2024-06-14
002951,*ST金时,-1.83,5.89,6.0,5.82,5.98,-0.11,0.16,1.01,-97.92,6664,3936836.0,6.0,2385450000,2385441165,0.002951,深A,2024-06-14 15:34:30,2024-06-14
002579,中京电子,-1.83,8.03,8.12,7.78,7.95,-0.15,8.28,0.67,-25.34,482155,383587357.39,8.18,4919327519,4676335896,0.002579,深A,2024-06-14 15:34:57,2024-06-14
300442,润泽科技,-1.83,28.36,29.77,28.1,28.97,-0.53,14.54,2.93,25.72,521830,1502367655.47,28.89,48795582126,10175367381,0.300442,深A,2024-06-14 15:34:27,2024-06-14
000686,东北证券,-1.84,5.88,6.0,5.56,6.0,-0.11,3.82,5.28,163.24,893491,511639438.78,5.99,13761863140,13761863140,0.000686,深A,2024-06-14 15:34:15,2024-06-14
603218,日月股份,-1.84,11.22,11.44,11.03,11.44,-0.21,1.14,1.67,33.31,117110,130994414.0,11.43,11566978500,11521329930,1.603218,沪A,2024-06-14 16:11:58,2024-06-14
600760,中航沈飞,-1.84,41.13,41.94,40.72,41.73,-0.77,0.43,1.0,39.57,116956,480793366.0,41.9,113341920970,112891025119,1.600760,沪A,2024-06-14 16:11:36,2024-06-14
688289,圣湘生物,-1.84,18.15,18.65,18.11,18.38,-0.34,0.76,1.57,32.95,45011,82337935.0,18.49,10680545424,10680545424,1.688289,沪A,2024-06-14 16:11:36,2024-06-14
688685,迈信林,-1.84,36.22,36.78,35.6,36.78,-0.68,2.58,1.85,126.97,28902,103934351.0,36.9,4051810679,4051810679,1.688685,沪A,2024-06-14 16:11:43,2024-06-14
603606,东方电缆,-1.84,48.98,49.9,48.33,49.9,-0.92,0.99,1.22,31.98,68373,334407469.0,49.9,33684298725,33684298725,1.603606,沪A,2024-06-14 16:11:34,2024-06-14
002085,万丰奥威,-1.85,14.89,15.25,14.86,15.08,-0.28,4.89,0.58,34.85,1039237,1559013449.96,15.17,31615900073,31615900073,0.002085,深A,2024-06-14 15:34:27,2024-06-14
688559,海目星,-1.85,35.6,36.48,35.05,36.08,-0.67,3.77,1.1,43.89,76805,273716735.0,36.27,7261047200,7261047200,1.688559,沪A,2024-06-14 16:11:35,2024-06-14
600546,山煤国际,-1.85,15.94,16.39,15.85,16.38,-0.3,1.13,0.77,13.55,224630,361549661.0,16.24,31600350872,31600350872,1.600546,沪A,2024-06-14 16:11:57,2024-06-14
688047,龙芯中科,-1.85,98.0,99.5,94.87,99.38,-1.85,1.31,1.16,-131.33,36502,352785533.0,99.85,39298000000,27284643442,1.688047,沪A,2024-06-14 16:11:46,2024-06-14
600023,浙能电力,-1.85,6.88,7.05,6.82,6.97,-0.13,0.49,1.21,12.71,652196,453329971.0,7.01,92252081313,92252081313,1.600023,沪A,2024-06-14 16:11:42,2024-06-14
002935,天奥电子,-1.86,15.87,16.16,15.74,16.12,-0.3,0.78,0.75,-155.88,26979,42753927.48,16.17,5672679954,5489576925,0.002935,深A,2024-06-14 15:34:15,2024-06-14
835174,五新隧装,-1.86,18.5,18.98,18.43,18.8,-0.35,0.61,0.91,11.5,3140,5854509.55,18.85,1665161283,952335748,0.835174,深A,2024-06-14 15:31:55,2024-06-14
605099,共创草坪,-1.86,20.61,21.1,20.48,20.85,-0.39,0.16,0.9,17.01,6251,12946449.0,21.0,8245854900,8245854900,1.605099,沪A,2024-06-14 16:11:54,2024-06-14
300581,晨曦航空,-1.86,8.45,8.62,8.26,8.56,-0.16,3.02,0.88,-77.18,166049,139505926.74,8.61,4648425664,4648425664,0.300581,深A,2024-06-14 15:34:27,2024-06-14
603298,杭叉集团,-1.86,20.06,20.88,19.68,20.28,-0.38,1.66,2.56,17.34,217997,437817681.0,20.44,26274829703,26274829703,1.603298,沪A,2024-06-14 16:12:02,2024-06-14
300486,东杰智能,-1.86,4.75,4.83,4.69,4.8,-0.09,3.16,0.55,-75.37,125244,59338968.6,4.84,1935359314,1880464485,0.300486,深A,2024-06-14 15:35:00,2024-06-14
301095,广立微,-1.86,46.97,47.39,46.01,47.35,-0.89,5.38,0.98,-102.56,57750,269474693.68,47.86,9394000000,5041659660,0.301095,深A,2024-06-14 15:34:39,2024-06-14
301363,美好医疗,-1.86,26.9,28.14,26.9,27.43,-0.51,4.48,1.86,47.12,50235,138199964.06,27.41,10939154000,3017104000,0.301363,深A,2024-06-14 15:34:15,2024-06-14
300152,新动力,-1.86,1.58,1.63,1.56,1.61,-0.03,2.51,0.44,-17.35,178619,28307485.0,1.61,1126224000,1125688499,0.300152,深A,2024-06-14 15:34:54,2024-06-14
688015,交控科技,-1.86,18.42,18.66,18.33,18.58,-0.35,0.94,0.7,69.99,17645,32538640.0,18.77,3475499268,3475499268,1.688015,沪A,2024-06-14 16:11:48,2024-06-14
688222,成都先导,-1.87,12.1,12.26,11.96,12.24,-0.23,0.68,0.87,86.95,27158,32795970.0,12.33,4848228000,4848228000,1.688222,沪A,2024-06-14 16:12:03,2024-06-14
600843,上工申贝,-1.87,8.41,8.71,8.26,8.45,-0.16,12.69,0.72,92.78,595459,499796819.0,8.57,5997730097,3946163159,1.600843,沪A,2024-06-14 16:11:58,2024-06-14
300489,光智科技,-1.87,18.92,19.8,18.81,19.29,-0.36,1.18,1.45,-15.67,16184,31244687.5,19.28,2604770038,2595141575,0.300489,深A,2024-06-14 15:34:45,2024-06-14
002821,凯莱英,-1.87,75.08,76.01,74.31,76.01,-1.43,1.33,0.98,24.59,43832,329256641.18,76.51,27739922698,24672648675,0.002821,深A,2024-06-14 15:34:45,2024-06-14
002656,ST摩登,-1.87,1.05,1.07,1.04,1.05,-0.02,0.38,0.88,-3.48,23443,2464928.85,1.07,748145836,639930433,0.002656,深A,2024-06-14 15:34:57,2024-06-14
603997,继峰股份,-1.87,11.02,11.24,10.96,11.24,-0.21,0.48,0.87,182.87,56108,61974202.0,11.23,13952160176,12850160176,1.603997,沪A,2024-06-14 16:11:56,2024-06-14
603193,润本股份,-1.87,18.34,18.79,18.11,18.79,-0.35,2.75,0.79,52.3,16667,30579544.0,18.69,7420241379,1113054600,1.603193,沪A,2024-06-14 16:11:37,2024-06-14
601882,海天精工,-1.88,24.59,25.07,24.41,25.07,-0.47,0.34,0.92,24.6,17569,43215348.0,25.06,12835980000,12835980000,1.601882,沪A,2024-06-14 16:12:00,2024-06-14
688584,上海合晶,-1.88,18.3,19.0,17.86,18.45,-0.35,17.57,1.17,166.67,91863,168060017.0,18.65,12177887860,956658376,1.688584,沪A,2024-06-14 16:11:36,2024-06-14
300100,双林股份,-1.88,10.44,10.6,10.29,10.54,-0.2,1.99,0.56,13.48,76964,80088991.0,10.64,4184030928,4040936509,0.300100,深A,2024-06-14 15:34:21,2024-06-14
300927,江天化学,-1.88,15.64,16.08,15.6,15.76,-0.3,2.84,0.61,45.35,39987,63032378.88,15.94,2257790400,2203078927,0.300927,深A,2024-06-14 15:34:24,2024-06-14
688566,吉贝尔,-1.88,24.49,24.94,24.24,24.94,-0.47,0.64,0.75,22.05,12042,29562234.0,24.96,4630666572,4630666572,1.688566,沪A,2024-06-14 16:11:48,2024-06-14
300719,安达维尔,-1.88,17.71,18.1,17.57,18.08,-0.34,7.86,0.82,206.93,141178,250126846.2,18.05,4510674130,3181072538,0.300719,深A,2024-06-14 15:34:15,2024-06-14
600933,爱柯迪,-1.88,16.66,16.96,16.47,16.96,-0.32,1.18,1.63,17.56,107509,178838958.0,16.98,16282888455,15177136250,1.600933,沪A,2024-06-14 16:12:01,2024-06-14
603030,ST全筑,-1.89,1.56,1.6,1.55,1.6,-0.03,0.43,1.1,-19.43,57113,8971967.0,1.59,2054416291,2054416291,1.603030,沪A,2024-06-14 16:11:48,2024-06-14
002397,梦洁股份,-1.89,2.08,2.14,2.07,2.12,-0.04,1.27,0.41,44.29,75543,15831652.0,2.12,1561625401,1234256737,0.002397,深A,2024-06-14 15:34:36,2024-06-14
300909,汇创达,-1.89,23.35,23.99,22.85,23.19,-0.45,3.98,1.13,78.79,45492,105645537.5,23.8,4038919060,2667519458,0.300909,深A,2024-06-14 15:34:21,2024-06-14
000421,南京公用,-1.89,4.67,4.79,4.66,4.74,-0.09,1.76,0.58,132.09,101345,47708212.6,4.76,2699292382,2682110518,0.000421,深A,2024-06-14 15:34:57,2024-06-14
301335,天元宠物,-1.89,16.58,16.93,16.18,16.74,-0.32,2.43,2.39,37.39,12113,19967416.44,16.9,2089080000,826927566,0.301335,深A,2024-06-14 15:34:54,2024-06-14
688576,西山科技,-1.9,60.0,61.38,59.86,61.1,-1.16,3.16,1.01,30.72,7384,44673669.0,61.16,3180087960,1399883940,1.688576,沪A,2024-06-14 16:11:43,2024-06-14
688623,双元科技,-1.9,58.95,60.05,58.21,60.05,-1.14,1.48,1.63,35.85,2118,12484196.0,60.09,3486462165,843518851,1.688623,沪A,2024-06-14 16:11:44,2024-06-14
600348,华阳股份,-1.9,10.85,11.07,10.82,11.03,-0.21,0.72,0.82,11.28,260365,284946152.0,11.06,39141375000,39141375000,1.600348,沪A,2024-06-14 16:12:03,2024-06-14
603567,珍宝岛,-1.9,11.85,12.13,11.82,12.13,-0.23,0.48,1.31,9.51,44872,53420381.0,12.08,11160642366,11133555209,1.603567,沪A,2024-06-14 16:12:00,2024-06-14
430139,华岭股份,-1.91,10.29,10.48,10.2,10.39,-0.2,0.91,0.66,131.53,23441,24157158.1,10.49,2745372000,2660388670,0.430139,深A,2024-06-14 15:31:55,2024-06-14
688092,DR爱科科,-1.91,22.12,22.66,21.95,22.4,-0.43,1.04,1.15,28.08,8574,18995164.0,22.55,1829117333,1829117333,1.688092,沪A,2024-06-14 16:11:35,2024-06-14
002962,五方光电,-1.91,15.94,16.03,15.63,16.02,-0.31,11.06,0.9,54.59,231522,367112003.59,16.25,4668367821,3335462598,0.002962,深A,2024-06-14 15:34:30,2024-06-14
300447,全信股份,-1.91,13.36,13.64,13.28,13.61,-0.26,2.98,0.55,31.83,59908,80067309.82,13.62,4172466610,2689787370,0.300447,深A,2024-06-14 15:34:21,2024-06-14
301201,诚达药业,-1.91,19.0,19.45,18.85,19.45,-0.37,1.4,0.69,39.42,12188,23176662.62,19.37,2939562656,1656682656,0.301201,深A,2024-06-14 15:34:18,2024-06-14
300791,仙乐健康,-1.91,36.42,37.18,35.93,37.13,-0.71,0.78,1.69,26.26,11730,42674768.0,37.13,6621387413,5459454732,0.300791,深A,2024-06-14 15:34:21,2024-06-14
600863,内蒙华电,-1.91,4.61,4.74,4.6,4.7,-0.09,1.5,1.01,8.47,982054,457682239.0,4.7,30088952809,30088952809,1.600863,沪A,2024-06-14 16:11:46,2024-06-14
301225,恒勃股份,-1.92,26.1,26.38,25.82,26.36,-0.51,3.16,0.69,22.8,7886,20631230.22,26.61,2698218000,652029260,0.301225,深A,2024-06-14 15:35:00,2024-06-14
301170,锡南科技,-1.92,22.98,23.6,22.83,23.6,-0.45,3.46,0.7,20.39,8639,19903559.23,23.43,2298000000,574500000,0.301170,深A,2024-06-14 15:34:12,2024-06-14
688776,国光电气,-1.92,62.27,64.49,61.0,64.49,-1.22,3.04,1.12,58.59,10483,64968074.0,63.49,6749035501,2146729668,1.688776,沪A,2024-06-14 16:11:43,2024-06-14
001215,千味央厨,-1.92,32.65,33.25,32.31,32.57,-0.64,4.28,0.77,23.43,19557,63952330.86,33.29,3241038067,1493671645,0.001215,深A,2024-06-14 15:34:39,2024-06-14
301267,华厦眼科,-1.92,24.48,25.65,24.12,24.81,-0.48,4.83,2.78,32.97,158931,393727751.44,24.96,20563200000,8049730860,0.301267,深A,2024-06-14 15:35:00,2024-06-14
688558,国盛智科,-1.93,17.81,18.16,17.63,18.16,-0.35,0.57,0.74,22.13,7477,13286658.0,18.16,2350920000,2350920000,1.688558,沪A,2024-06-14 16:11:34,2024-06-14
002559,亚威股份,-1.93,8.12,8.27,8.04,8.27,-0.16,4.55,0.86,26.8,227765,184533741.0,8.28,4464091995,4064152130,0.002559,深A,2024-06-14 15:34:36,2024-06-14
603348,文灿股份,-1.93,29.4,29.79,29.05,29.68,-0.58,0.94,0.78,31.27,24825,72707126.0,29.98,7763476396,7763476396,1.603348,沪A,2024-06-14 16:11:56,2024-06-14
300095,华伍股份,-1.94,5.57,5.7,5.51,5.7,-0.11,0.89,0.54,34.94,29973,16762186.0,5.68,2339902213,1874257750,0.300095,深A,2024-06-14 15:34:18,2024-06-14
688314,康拓医疗,-1.94,19.72,20.18,19.58,20.17,-0.39,0.54,0.81,20.09,4412,8712956.0,20.11,1602036472,1602036472,1.688314,沪A,2024-06-14 16:11:53,2024-06-14
002149,西部材料,-1.94,15.15,15.43,15.01,15.38,-0.3,1.22,0.73,50.38,59779,90853352.56,15.45,7396446251,7395310001,0.002149,深A,2024-06-14 15:34:12,2024-06-14
000598,兴蓉环境,-1.94,7.57,7.72,7.55,7.7,-0.15,1.02,0.99,12.37,301691,229570550.31,7.72,22596422150,22472122750,0.000598,深A,2024-06-14 15:34:30,2024-06-14
300083,创世纪,-1.94,6.56,6.69,6.42,6.65,-0.13,3.78,0.78,46.83,572635,372449118.0,6.69,11054227064,9927039484,0.300083,深A,2024-06-14 15:34:12,2024-06-14
301026,浩通科技,-1.94,23.71,24.54,23.5,24.47,-0.47,2.7,1.08,29.97,15755,37513330.02,24.18,2687133349,1383234500,0.301026,深A,2024-06-14 15:34:27,2024-06-14
300614,百川畅银,-1.95,9.55,9.82,9.5,9.74,-0.19,1.2,0.69,-30.37,19281,18596896.04,9.74,1532151863,1532151863,0.300614,深A,2024-06-14 15:34:30,2024-06-14
001330,博纳影业,-1.95,6.03,6.18,5.97,6.09,-0.12,0.78,0.65,373.21,81811,49468415.0,6.15,8288349474,6362723853,0.001330,深A,2024-06-14 15:34:21,2024-06-14
688167,炬光科技,-1.95,63.25,64.27,62.66,63.9,-1.26,3.49,1.03,-88.26,23978,151777763.0,64.51,5715481508,4350441703,1.688167,沪A,2024-06-14 16:11:49,2024-06-14
603392,万泰生物,-1.95,66.75,68.08,66.5,67.85,-1.33,0.32,1.51,168.35,40909,274430128.0,68.08,84652817183,84652817183,1.603392,沪A,2024-06-14 16:11:36,2024-06-14
600032,浙江新能,-1.96,8.02,8.5,8.01,8.17,-0.16,1.71,3.43,27.88,411003,337404464.0,8.18,19285496098,19285496098,1.600032,沪A,2024-06-14 16:11:51,2024-06-14
600831,广电网络,-1.96,3.0,3.06,3.0,3.06,-0.06,1.13,0.51,-5.72,80065,24210825.0,3.06,2131554462,2131554462,1.600831,沪A,2024-06-14 16:12:00,2024-06-14
300683,海特生物,-1.97,22.42,22.93,22.2,22.87,-0.45,0.79,0.69,-44.34,9651,21720410.0,22.87,2934652246,2732653651,0.300683,深A,2024-06-14 15:34:45,2024-06-14
600704,物产中大,-1.97,4.48,4.52,4.4,4.44,-0.09,1.15,1.69,7.03,590088,263314774.0,4.57,23266261939,22914223539,1.600704,沪A,2024-06-14 16:11:43,2024-06-14
002975,博杰股份,-1.97,30.3,30.81,30.01,30.8,-0.61,2.5,0.95,99.01,18112,54818108.7,30.91,4209879455,2190792747,0.002975,深A,2024-06-14 15:34:21,2024-06-14
301361,众智科技,-1.98,30.21,34.08,29.35,29.5,-0.61,61.57,1.32,68.21,179058,567570617.62,30.82,3514510560,878627640,0.301361,深A,2024-06-14 15:35:00,2024-06-14
301448,开创电气,-1.98,20.3,20.72,20.22,20.22,-0.41,11.03,1.33,28.86,28673,58469932.38,20.71,2111200000,527800000,0.301448,深A,2024-06-14 15:34:33,2024-06-14
002390,信邦制药,-1.98,3.46,3.52,3.43,3.52,-0.07,0.91,1.29,28.58,166937,57898578.5,3.53,6725727463,6324584045,0.002390,深A,2024-06-14 15:34:27,2024-06-14
000975,银泰黄金,-1.98,16.79,17.15,16.73,17.06,-0.34,2.31,1.23,23.17,573340,970618711.01,17.13,46621166829,41748907808,0.000975,深A,2024-06-14 15:34:09,2024-06-14
600592,龙溪股份,-1.99,9.37,9.47,9.25,9.46,-0.19,2.42,0.72,26.56,96780,90404124.0,9.56,3743816960,3743816960,1.600592,沪A,2024-06-14 16:11:39,2024-06-14
300024,机器人,-2.0,10.31,10.57,10.2,10.57,-0.21,2.0,1.26,-98.97,304160,313022258.41,10.52,15982685205,15653002376,0.300024,深A,2024-06-14 15:34:21,2024-06-14
002055,得润电子,-2.0,6.87,7.06,6.79,6.99,-0.14,10.0,0.87,-38.23,589605,405881123.19,7.01,4152846417,4048698845,0.002055,深A,2024-06-14 15:34:33,2024-06-14
301050,雷电微力,-2.0,49.52,50.19,48.87,50.19,-1.01,3.01,0.9,21.96,40538,200027197.75,50.53,8664390897,6668425793,0.301050,深A,2024-06-14 15:34:48,2024-06-14
688733,壹石通,-2.0,17.15,17.4,16.88,17.38,-0.35,2.81,1.34,-47.8,40403,69198940.0,17.5,3426144509,2467602848,1.688733,沪A,2024-06-14 16:11:51,2024-06-14
002622,皓宸医疗,-2.0,1.47,1.52,1.46,1.52,-0.03,1.44,0.58,-67.51,120604,17858314.2,1.5,1234800000,1234763177,0.002622,深A,2024-06-14 15:34:27,2024-06-14
603938,三孚股份,-2.0,12.73,13.13,12.63,13.02,-0.26,0.4,0.9,116.34,15194,19409244.0,12.99,4870809847,4870809847,1.603938,沪A,2024-06-14 16:11:42,2024-06-14
603110,东方材料,-2.0,12.24,12.6,12.17,12.6,-0.25,2.11,0.61,236.42,42408,52029294.0,12.49,2463015200,2463015200,1.603110,沪A,2024-06-14 16:11:54,2024-06-14
688163,赛伦生物,-2.0,12.23,12.42,12.1,12.37,-0.25,1.37,0.73,224.36,6095,7446943.0,12.48,1323530600,542669560,1.688163,沪A,2024-06-14 16:11:36,2024-06-14
688665,四方光电,-2.01,30.29,30.8,30.07,30.61,-0.62,0.75,1.04,38.18,7530,22812185.0,30.91,3032029000,3032029000,1.688665,沪A,2024-06-14 16:12:02,2024-06-14
688236,春立医疗,-2.01,15.63,16.09,15.56,16.07,-0.32,2.31,0.71,27.15,18290,28735315.0,15.95,5995175655,1239375614,1.688236,沪A,2024-06-14 16:12:02,2024-06-14
002775,文科股份,-2.01,1.95,2.0,1.91,1.99,-0.04,1.29,0.49,-10.34,57666,11308583.04,1.99,1194895753,874109053,0.002775,深A,2024-06-14 15:34:06,2024-06-14
688131,皓元医药,-2.01,31.18,31.99,30.7,31.89,-0.64,1.22,0.95,69.96,17804,55359080.0,31.82,4689077230,4562381759,1.688131,沪A,2024-06-14 16:11:56,2024-06-14
300740,水羊股份,-2.01,16.06,16.45,15.97,16.36,-0.33,0.89,1.3,39.0,31971,51602673.77,16.39,6242152588,5740099129,0.300740,深A,2024-06-14 15:34:45,2024-06-14
688102,斯瑞新材,-2.02,11.66,11.9,11.52,11.78,-0.24,2.2,0.6,66.46,71005,82723569.0,11.9,6529763240,3757802360,1.688102,沪A,2024-06-14 16:11:39,2024-06-14
002667,威领股份,-2.02,5.34,5.54,5.29,5.54,-0.11,1.63,0.55,-20.55,38477,20618393.0,5.45,1294261140,1259949504,0.002667,深A,2024-06-14 15:34:54,2024-06-14
301372,科净源,-2.02,24.71,25.55,24.55,24.86,-0.51,4.86,0.82,-21.46,8333,20720666.93,25.22,1694400035,423600021,0.301372,深A,2024-06-14 15:34:09,2024-06-14
300056,中创环保,-2.02,8.72,8.99,8.65,8.98,-0.18,1.97,0.52,48.17,75755,66669822.23,8.9,3361476663,3358885515,0.300056,深A,2024-06-14 15:34:48,2024-06-14
002867,周大生,-2.03,15.48,15.82,15.41,15.78,-0.32,0.64,1.31,12.43,69507,108051523.15,15.8,16964938582,16758801546,0.002867,深A,2024-06-14 15:34:33,2024-06-14
600396,金山股份,-2.03,2.9,3.03,2.89,2.94,-0.06,2.42,0.58,8.6,356679,104971426.0,2.96,4270849769,4270849769,1.600396,沪A,2024-06-14 16:11:41,2024-06-14
688778,XD厦钨新,-2.03,33.32,34.01,32.31,34.01,-0.69,1.07,1.38,31.49,21793,72083403.0,34.01,14020089753,6802853770,1.688778,沪A,2024-06-14 16:12:02,2024-06-14
688505,复旦张江,-2.03,6.76,6.87,6.75,6.76,-0.14,0.29,0.88,746.28,20618,14001940.0,6.9,7007227396,4803467396,1.688505,沪A,2024-06-14 16:11:58,2024-06-14
000529,广弘控股,-2.03,6.27,6.4,6.15,6.35,-0.13,2.06,1.11,66.86,117222,73137093.93,6.4,3660365369,3573175044,0.000529,深A,2024-06-14 15:34:54,2024-06-14
688122,西部超导,-2.03,42.92,43.59,41.85,43.53,-0.89,1.19,1.5,63.09,77537,329857478.0,43.81,27883600211,27883600211,1.688122,沪A,2024-06-14 16:11:47,2024-06-14
300823,建科智能,-2.03,11.57,11.85,11.48,11.81,-0.24,4.53,0.68,34.78,34442,40068101.18,11.81,1515470151,880265524,0.300823,深A,2024-06-14 15:34:42,2024-06-14
300477,合纵科技,-2.03,2.41,2.49,2.41,2.46,-0.05,2.15,0.58,-10.97,201069,49028470.0,2.46,2583565036,2254405843,0.300477,深A,2024-06-14 15:34:45,2024-06-14
000668,荣丰控股,-2.03,6.26,6.49,6.22,6.45,-0.13,1.67,0.52,-40.72,24519,15511113.0,6.39,919230231,919230231,0.000668,深A,2024-06-14 15:35:00,2024-06-14
301536,星宸科技,-2.04,38.49,39.0,37.72,38.86,-0.8,17.59,0.65,79.55,62609,240767440.17,39.29,16206599400,1369616151,0.301536,深A,2024-06-14 15:34:12,2024-06-14
002892,科力尔,-2.04,9.14,9.32,9.08,9.28,-0.19,2.84,0.82,130.8,112677,102894615.92,9.33,5683337066,3623971959,0.002892,深A,2024-06-14 15:34:42,2024-06-14
301237,和顺科技,-2.04,20.67,21.0,20.55,21.0,-0.43,1.07,0.69,-419.7,4045,8386393.0,21.1,1653600000,784232719,0.301237,深A,2024-06-14 15:34:09,2024-06-14
601890,亚星锚链,-2.04,7.68,7.89,7.66,7.8,-0.16,2.4,1.46,27.1,230183,178442968.0,7.84,7368192000,7368192000,1.601890,沪A,2024-06-14 16:11:42,2024-06-14
300801,泰和科技,-2.04,15.84,16.15,15.78,16.08,-0.33,1.86,0.61,20.66,25254,40087480.13,16.17,3459931200,2149987514,0.300801,深A,2024-06-14 15:34:51,2024-06-14
002453,华软科技,-2.04,4.8,4.95,4.74,4.85,-0.1,3.18,0.66,-39.64,193536,93402917.6,4.9,3899362205,2919816230,0.002453,深A,2024-06-14 15:34:33,2024-06-14
688273,麦澜德,-2.04,20.63,21.4,20.53,21.4,-0.43,1.59,0.65,14.21,5685,11815851.0,21.06,2063000000,739106678,1.688273,沪A,2024-06-14 16:11:48,2024-06-14
001270,铖昌科技,-2.05,40.19,40.9,39.75,40.6,-0.84,3.05,0.67,-139.74,30960,124160434.12,41.03,8330163657,4074942993,0.001270,深A,2024-06-14 15:34:12,2024-06-14
603665,康隆达,-2.05,20.57,21.66,20.5,21.66,-0.43,0.42,0.71,-12.95,6779,14124030.0,21.0,3344202246,3305250894,1.603665,沪A,2024-06-14 16:11:48,2024-06-14
002038,双鹭药业,-2.05,7.65,7.83,7.65,7.83,-0.16,1.58,1.5,28.01,134263,103476338.1,7.81,7859227500,6513807802,0.002038,深A,2024-06-14 15:34:18,2024-06-14
300346,南大光电,-2.05,30.57,31.74,29.8,31.18,-0.64,9.95,0.84,50.58,511188,1560477705.74,31.21,16612476143,15703324466,0.300346,深A,2024-06-14 15:34:12,2024-06-14
300594,朗进科技,-2.05,14.79,15.22,14.7,15.22,-0.31,1.97,0.85,-15.59,17911,26592770.0,15.1,1358867486,1343704792,0.300594,深A,2024-06-14 15:34:09,2024-06-14
300549,优德精密,-2.06,13.82,14.06,13.71,14.0,-0.29,1.46,0.62,1513.16,14789,20414024.0,14.11,1842758800,1396575609,0.300549,深A,2024-06-14 15:34:24,2024-06-14
688456,有研粉材,-2.06,26.21,27.1,26.0,26.8,-0.55,1.45,0.48,69.46,15049,39685431.0,26.76,2716928600,2716928600,1.688456,沪A,2024-06-14 16:11:55,2024-06-14
688377,迪威尔,-2.06,14.75,15.15,14.61,15.15,-0.31,0.46,0.72,25.44,8921,13171489.0,15.06,2871338250,2871338250,1.688377,沪A,2024-06-14 16:11:44,2024-06-14
300782,卓胜微,-2.06,90.39,91.83,89.72,91.51,-1.9,2.23,0.97,61.06,99585,902316064.48,92.29,48303620478,40443470768,0.300782,深A,2024-06-14 15:34:12,2024-06-14
002888,惠威科技,-2.06,13.32,14.6,12.84,13.6,-0.28,24.31,4.2,-152.36,183820,248878210.8,13.6,1992827578,1006999006,0.002888,深A,2024-06-14 15:34:51,2024-06-14
301260,格力博,-2.06,14.25,14.57,14.2,14.49,-0.3,1.45,0.67,13.42,30707,43989106.67,14.55,6971948488,3024859898,0.301260,深A,2024-06-14 15:34:51,2024-06-14
300582,英飞特,-2.07,8.98,9.14,8.95,9.08,-0.19,1.84,0.62,364.62,40656,36757076.7,9.17,2683650801,1989022146,0.300582,深A,2024-06-14 15:35:00,2024-06-14
600612,老凤祥,-2.07,68.53,71.0,67.7,70.17,-1.45,1.56,2.52,11.18,49511,341580916.0,69.98,35849260367,21731522944,1.600612,沪A,2024-06-14 16:11:56,2024-06-14
003029,吉大正元,-2.08,19.29,19.69,19.08,19.69,-0.41,3.77,0.66,-57.91,64391,124091687.0,19.7,3779208587,3296478536,0.003029,深A,2024-06-14 15:34:09,2024-06-14
600435,北方导航,-2.09,9.85,10.12,9.72,9.96,-0.21,1.76,0.5,-74.28,264314,261311734.0,10.06,14784705491,14784705491,1.600435,沪A,2024-06-14 16:11:52,2024-06-14
300118,东方日升,-2.09,13.12,13.53,13.01,13.21,-0.28,3.98,0.79,-13.38,366506,484405252.88,13.4,14956981883,12094846509,0.300118,深A,2024-06-14 15:34:27,2024-06-14
301051,信濠光电,-2.09,25.77,26.56,25.62,26.32,-0.55,1.49,1.18,-38.08,13745,35462997.1,26.32,4329360000,2380796240,0.301051,深A,2024-06-14 15:35:03,2024-06-14
300587,天铁股份,-2.09,4.21,4.4,4.18,4.4,-0.09,1.48,0.98,65.33,140638,59400343.9,4.3,4928815960,3993707861,0.300587,深A,2024-06-14 15:35:00,2024-06-14
002385,大北农,-2.09,4.21,4.3,4.16,4.29,-0.09,2.32,1.63,-20.66,770181,325117894.84,4.3,17312536833,13946382905,0.002385,深A,2024-06-14 15:34:24,2024-06-14
688192,迪哲医药-U,-2.09,43.5,44.25,42.61,43.98,-0.93,2.24,1.04,-20.16,27580,119437277.0,44.43,18080910720,5354196761,1.688192,沪A,2024-06-14 16:12:03,2024-06-14
